Lon,Lat,H_estimada,Bouguer_Simple,Bouguer_Completa
-158.202714546036,21.527151445396,155.88669988059752,270,284.04074797492524
-158.210065566685,21.5293108739562,103.537459862655,270,282.7857029569266
-158.216449347776,21.5305705257894,54.45484432629447,270,281.73658781709105
-158.222059337219,21.5318301666968,29.69968196905843,270,281.048847848652
-158.229410357869,21.5320101145059,9.337636914774798,270,280.59274559742016
-158.12672968341,21.3321482840267,-4.532013630716608,265,273.5164812162838
-158.121791803347,21.3346780270278,8.738146656733521,265,274.0915858390927
-158.117100817286,21.337897636844,13.049255455019846,265,273.66422753385154
-158.113644301242,21.3404272806917,23.512905682947626,265,273.78550832556715
-158.11117536121,21.3436467642989,50.88721232075699,265,274.71653765319365
-158.110681573204,21.3477859964944,86.78734130689922,265,275.4476066296109
-158.111422255213,21.3533047909517,138.8132706122732,265,276.0313661995609
-158.112162937223,21.3588233775938,220.8038165101851,265,275.6643972923795
-158.112656725229,21.3645716843153,298.4888489754627,265,278.47371269611165
-158.113150513236,21.3712394374899,391.50327717734797,265,278.44502601108746
-158.112162937223,21.3774470726772,494.2629427926363,265,282.57787553982865
-158.111422255213,21.3831946483096,503.64054067101904,265,281.16790906687237
-158.108953315182,21.3900914410759,468.5933645956826,265,285.043286531489
-158.105990587144,21.3967580316657,533.287513752213,265,280.75394732570226
-158.103274753109,21.4025048485886,535.0692565820592,265,285.0436597575108
-158.098336873045,21.4082514395983,748.9999450969049,265,286.63520455520245
-158.093398992981,21.4130784014251,696.7446031427854,265,283.6458774892595
-158.09111909575,21.4204263423966,675.0363628085568,265,282.8638690255182
-158.089199608845,21.4273752312334,638.7971996813799,265,281.3914277150775
-158.088346503554,21.4355149375208,626.9313006649829,265,281.4596628564002
-158.087493398263,21.4406764672672,574.3374395410406,265,280.9658066493119
-158.087066845617,21.4488154316192,574.2477029322656,265,279.7193841356352
-158.087919950908,21.4567554469255,650.7856346424476,265,280.71052222467176
-158.088986332522,21.4642980609154,505.6181241919138,265,278.10775355322903
-158.089624896274,21.4702313723073,424.64167371561996,265,276.2108188791261
-158.091353154296,21.4757455439443,394.8468014203493,265,275.66822871846136
-158.093212006456,21.4812746091334,368.6186723385341,265,274.1477340002463
-158.094803507214,21.4870502027435,348.064129287018,265,273.06382385293404
-158.098145658806,21.4928255671809,346.84646173056063,265,273.00803800060453
-158.101328660322,21.4951948811555,355.0027377411517,265,273.39629984481655
-158.096554158048,21.4903081288102,351.9055721818528,265,273.25041705027553
-158.106739762899,21.4981564693647,377.3905475154715,265,274.23450326684053
-158.111514265174,21.5003776209541,407.94932479004046,265,276.7922780503109
-158.116129617372,21.502450665169,466.056395895814,265,279.2330260777028
-158.122336470329,21.5052640350545,587.8739581005893,265,277.9510425167632
-158.12758842283,21.5076331464254,707.2059769960277,265,284.24960655937656
-158.134272726014,21.5097060872094,886.5358851933671,265,287.85940685140497
-158.139206378364,21.511482870071,969.8977203150839,265,297.9942899273248
-158.145094931169,21.5135557559619,980.2468747699511,265,297.6696591960766
-158.150983483974,21.5154805521057,838.8270308039783,265,295.50136720944084
-158.158781837689,21.518589784336,605.2799204727515,265,281.9118733346135
-158.165147840721,21.5211067331315,658.2887852792135,265,286.06872738991973
-158.170558943298,21.5230314292626,699.5067407059615,265,284.4832380389193
-158.175651745724,21.5251041504267,646.4489665065317,265,281.5596139265309
-158.182336048908,21.528065129359,460.7028157873988,265,285.81464224532095
-158.188065451637,21.5307299587892,418.72222909282414,265,280.0862127413523
-158.192680803836,21.5329506126287,458.51945367917466,265,290.60004682845255
-158.197614456186,21.53502319224,450.8850405099483,265,285.90037457976996
