Lon_DD,Lat_DD,H_estimada_m,Bouguer_Simple,Bouguer_Completa
-28.336,38.492,-255.87385600001033,128.0,87.88574793853935
-28.332,38.493,-253.15011199999276,128.0,88.17469208420675
-28.328,38.493,-255.40044799999367,128.0,87.93567416563485
-28.326,38.493,-256.5256159999931,128.0,87.81615353888675
-28.322,38.493,-258.77595199999394,128.0,87.57708598859269
-28.32,38.495,-251.46080000001396,128.0,88.35159120077694
-28.319,38.498,-239.3553440000156,128.0,89.63421182223995
-28.316,38.499,-236.79420799999605,128.0,89.90554021113068
-28.314,38.498,-242.13046400001525,128.0,89.33975994427598
-28.313,38.496,-251.14697599999528,128.0,88.3839636099063
-28.313,38.494,-259.6084640000047,128.0,87.48728150973344
-28.312,38.491,-272.86630400000246,128.0,86.08249152832923
-28.389,38.455,-386.98005999998975,128.0,74.06802748216145
-28.309,38.491,-274.5631280000027,128.0,85.90194623630816
-28.306,38.491,-276.25995200000284,128.0,85.72133619965535
-28.304,38.491,-277.3911680000043,128.0,85.60088685607965
-28.302,38.49,-282.76975999999337,128.0,85.0302197324849
-28.3,38.488,-292.4048000000022,128.0,84.00829053063664
-28.298,38.486,-302.05193600001314,128.0,82.98488191110246
-28.296,38.485,-307.45472000000217,128.0,82.4110407833096
-28.294,38.483,-317.1230240000111,128.0,81.38480615229074
-28.291,38.48,-331.64816000001036,128.0,79.84225382664026
-28.288,38.48,-333.39488000001046,128.0,79.65337868703848
-28.285,38.48,-335.1416000000107,128.0,79.46378984882026
-28.282,38.481,-332.61070399999085,128.0,79.72739851229831
-28.279,38.482,-330.0707360000015,128.0,79.99138938086467
-28.277,38.481,-335.5143439999904,128.0,79.40813944028152
-28.274,38.479,-345.83595200000013,128.0,78.3008499598701
-28.272,38.477,-355.5889280000112,128.0,77.25379986136701
-28.27,38.476,-361.0582400000002,128.0,76.65931113750679
-28.268,38.476,-362.2348159999996,128.0,76.51847000162138
-28.265,38.476,-363.9996799999997,128.0,76.29701382368444
-28.263,38.476,-365.1762559999991,128.0,76.137880964605
-28.26,38.476,-366.9411199999993,128.0,75.86273971147433
-28.258,38.477,-363.80379200001124,128.0,76.09291492131116
-28.255,38.478,-361.24567999999135,128.0,75.86763553580451
-28.253,38.48,-353.7732800000118,128.0,74.56052644500843
-28.251,38.481,-350.613271999991,128.0,73.00315933801188
-28.248,38.482,-348.0264320000017,128.0,72.84665610835701
-28.246,38.484,-340.5207679999936,128.0,73.5285463383598
