Lon_DD,Lat_DD,H_estimada_m,Bouguer_Simple,Bouguer_Completa
-28.691,38.607,-537.18028799998,112.0,25.1761392189125
-28.695,38.601,-531.8116799999815,112.0,26.519888799429413
-28.699,38.597,-530.453471999988,112.0,26.923164832405256
-28.7,38.594,-526.1351999999836,112.0,28.04123138035974
-28.696,38.588,-507.55315199998574,112.0,32.905870500025515
-28.693,38.585,-496.59071999998463,112.0,36.80283891585172
-28.693,38.577,-480.6320639999784,112.0,40.793462573863266
-28.693,38.572,-470.65790399998684,112.0,41.98372103932459
-28.689,38.568,-455.995247999974,112.0,43.64675477870868
-28.683,38.565,-439.96847999997243,112.0,45.44207994278699
-28.679,38.562,-427.2695519999692,112.0,46.85302131541697
-28.673,38.559,-411.20476799996766,112.0,48.633528172988264
-28.667,38.557,-397.12905599998174,112.0,50.191796555695745
-28.662,38.553,-385.30518399998715,112.0,51.48346259519556
-28.655,38.549,-372.5186799999933,112.0,52.8797208085834
-28.65,38.551,-373.0575999999968,112.0,52.82339872210896
-28.647,38.556,-380.8550079999884,112.0,51.97874566242642
-28.641,38.554,-372.75361599999775,112.0,52.864417619695445
-28.638,38.551,-364.8118719999998,112.0,53.72978599827556
-28.631,38.549,-356.1205359999944,112.0,54.68163269570318
-28.626,38.547,-348.8423679999906,112.0,55.47870535046747
-28.621,38.545,-341.603079999998,112.0,56.272772319306355
-28.72,38.581,-533.5216799999869,112.0,33.946938264209514
-28.717,38.584,-534.4746719999869,112.0,31.327368990114024
-28.72,38.587,-545.397359999988,112.0,24.799324968641912
-28.724,38.59,-557.9678399999912,112.0,21.006023481516568
-28.729,38.591,-568.2327359999854,112.0,18.4840168082511
-28.732,38.587,-565.3160159999898,112.0,20.31957022078293
-28.73,38.582,-552.1286399999858,112.0,30.995809692196385
-28.724,38.582,-542.152031999985,112.0,32.372751728739544
-28.736,38.574,-546.3447359999806,111.0,32.16918122036241
-28.731,38.575,-539.9807999999913,111.0,32.89716937525925
-28.727,38.573,-529.3631039999837,111.0,34.21621397661189
-28.719,38.577,-523.9389119999805,111.0,34.691430497208515
-28.712,38.582,-522.198815999983,111.0,34.08395069285383
-28.709,38.586,-525.1529759999787,111.0,28.977536153610675
-28.712,38.587,-532.1182559999887,111.0,26.766309022231656
-28.717,38.591,-548.3417279999837,111.0,22.088794166089812
-28.722,38.593,-560.5859039999934,111.0,19.049904911112232
-28.728,38.596,-576.448511999981,111.0,15.15747965933592
-28.734,38.594,-582.4343039999908,111.0,13.8964608364467
-28.736,38.588,-573.9256319999879,111.0,16.881860436714184
-28.735,38.582,-560.4424799999846,111.0,28.83478012482407
-28.734,38.577,-548.9236319999828,111.0,31.697747766151814
-28.684,38.637,-585.6421919999889,111.0,12.493168333857533
-28.689,38.635,-589.8033599999826,111.0,11.49825274344363
-28.697,38.632,-596.8836959999813,111.0,9.808819430323865
