Longitude,Latitude,Elevation_m,ObsGravity_mGal,NormalGravity_mGal,FreeAir_mGal,Bouguer_Simple_2.6_mGal,Bouguer_Completa_2.6_mGal
-155.130962,19.314259,399.0,978770.7,978474.4487656617,296.25123433826957,252.75305233826958,274.7988895988471
-155.132457,19.312092,351.0,978779.3,978489.1432548893,290.15674511075485,251.89142711075485,278.2094867737299
-155.135799,19.310094,314.0,978786.71,978500.4520496895,286.2579503104789,252.02629831047892,273.90951554148296
-155.141796,19.307093,268.0,978795.42,978514.4828208948,280.9371791052399,251.72035510523992,277.5328856397643
-155.150295,19.304928,199.0,978810.28,978535.6611052484,274.61889475164935,252.92431275164935,274.90415619905684
-155.154628,19.299926,180.0,978814.51,978541.2449707717,273.2650292282924,253.6417892282924,273.5222613854366
-155.14729,19.292927,114.0,978822.33,978561.226058242,261.10394175793044,248.67588975793043,267.98279946927124
-155.138302,19.291427,58.0,978834.44,978578.4299588292,256.01004117075354,249.68699717075353,270.0245288649824
-155.131131,19.289093,43.0,978835.88,978582.9295391005,252.95046089950483,248.26268689950484,268.21975426798383
-155.126462,19.286594,33.0,978834.83,978585.8762490521,248.95375094783958,245.3561569478396,266.0751765066214
-155.058957,19.319424,12.0,978848.78,978594.2072586048,254.57274139521178,253.2645253952118,279.28384278673644
-155.08363,19.304093,18.0,978840.21,978591.4917043637,248.7182956362376,246.7559716362376,272.22064433702263
-155.095959,19.29626,19.0,978836.93,978590.7421796622,246.18782033782918,244.1164783378292,273.119168975478
-155.108456,19.288927,13.0,978835.87,978592.1820353868,243.68796461320017,242.27073061320016,269.28667020744217
-155.121289,19.283594,24.0,978833.03,978588.4860874647,244.54391253530048,241.92748053530048,265.34544732550376
-155.157131,19.342591,762.6,978717.08,978363.8210151162,353.2589848837815,270.1218580837815,288.842797113673
-155.144298,19.334259,700.1,978720.4,978382.6404119702,337.7595880298177,261.43608622981765,282.20155354822396
-155.104458,19.327091,381.3,978779.54,978480.6350951006,298.9049048994202,257.3363414994202,279.43808924562705
-155.0948,19.32659,282.2,978798.77,978511.197400576,287.57259942404926,256.8077198240493,278.3879048657328
-155.087124,19.326424,170.1,978823.07,978545.7931852199,277.2768147800816,258.73285298008165,280.43451197948906
-155.045132,19.318925,10.1,978843.09,978594.7657415685,248.324258431443,247.223176631443,277.1747883527437
-155.0323,19.324757,10.7,978845.84,978594.909005685,250.93099431495648,249.76450171495648,281.13484947961246
-155.020962,19.333089,3.7,978852.54,978597.5395863471,255.0004136529751,254.5970470529751,281.7531378956348
-155.016461,19.337423,5.5,978854.22,978597.2281373111,256.9918626889121,256.39226368891207,282.64399080242345
-155.005627,19.340088,12.2,978851.47,978595.3098681881,256.1601318118628,254.8301122118628,281.00993409382266
-154.984463,19.346755,9.4,978850.17,978596.5502024518,253.61979754827917,252.59502834827916,281.42383656506246
-154.975796,19.351755,7.9,978852.35,978597.295273257,255.0547267430229,254.19348454302292,282.4221421226582
-154.970791,19.360254,4.6,978855.59,978598.7935271395,256.7964728605002,256.2949900605002,283.00316613514593
-154.964291,19.369587,28.3,978852.54,978592.0033433195,260.5366566805169,257.4514472805169,281.97288048738704
-154.963467,19.37542,47.2,978850.34,978586.4977098758,263.84229012415744,258.69664052415743,281.7929301504235
-154.959134,19.380752,74.7,978845.06,978578.3089177511,266.75108224898577,258.60743764898575,283.13475225130304
-154.957303,19.394919,148.1,978833.67,978556.4495243696,277.22047563048545,261.07490983048547,282.77833869633156
-154.954632,19.401585,182.9,978828.4,978546.0832494718,282.31675052817445,262.37735832817447,284.80209860397184
-154.953625,19.404919,193.9,978826.33,978542.875973354,283.4540266459808,262.31543644598077,284.5840814657991
-154.953625,19.409418,222.5,978821.88,978534.3014906755,287.5785093244631,263.3220043244631,284.91454039987167
-154.952298,19.41575,246.9,978816.58,978527.1273671478,289.4526328521315,262.5360886521315,282.8526476706502
-154.951291,19.419084,259.1,978816.6,978523.5498787417,293.0501212582458,264.8035574582458,285.58506933159896
-154.94946,19.424916,262.1,978816.76,978522.9537455763,293.8062544236891,265.2326366236891,285.4388967362913
-154.948132,19.428415,268.2,978817.45,978521.2687172967,296.1812827032991,266.9426551032991,286.40311385405965
-154.947292,19.430916,280.4,978816.36,978517.6442251318,298.7157748681493,268.1471276681493,288.8546393311742
-154.9463,19.43425,304.8,978813.75,978510.3009310751,303.4490689248778,270.2203825248778,291.4842257151917
-154.944301,19.43775,307.8,978813.81,978509.5730057142,304.23699428583495,270.68125388583496,291.150235074417
-154.942791,19.441415,317.3,978813.91,978506.847998905,307.062001095037,272.47058969503695,291.55246680853855
-154.940792,19.450748,320.0,978813.79,978506.5431216253,307.2468783747172,272.3611183747172,290.99967779061467
-154.940624,19.461247,295.0,978820.17,978514.8551439326,305.31485606741626,273.1545460674163,291.34032779791914
-154.941463,19.471247,265.2,978826.04,978524.6209554556,301.41904454445466,272.50747094445467,289.1473680992582
-154.941295,19.476413,252.1,978828.58,978528.9577641812,299.62223581876606,272.13879801876607,288.3373891201338
-154.942958,19.489747,210.3,978836.53,978542.6176851483,293.9123148517683,270.9858294517683,287.0185193250539
-154.956965,19.505245,186.2,978840.01,978550.9370757726,289.07292422745377,268.77377262745375,283.39900845128085
-154.965464,19.517411,181.7,978840.03,978553.0172018408,287.0127981592668,267.2042275592668,280.64235528939423
-154.973459,19.540743,151.5,978844.13,978563.6662723718,280.4637276282301,263.9475006282301,277.0033637053865
-154.984125,19.552244,130.8,978847.86,978570.7107498576,277.1492501423927,262.8896957423927,276.0979023539736
-154.970957,19.527244,160.0,978844.11,978560.2748414985,283.8351585015189,266.3922785015189,280.3447462189737
-154.993967,19.562575,115.2,978850.35,978576.1145716669,274.23542833304964,261.6765547330496,274.5575990446532
-155.24096,19.422754,1163.0,978662.86,978244.7887036927,418.0712963072583,291.2833623072583,306.07820372755225
-155.226296,19.432921,1109.8,978667.28,978261.7798129723,405.5001870277338,284.5120106277338,299.71466033893483
-155.206124,19.444585,1002.8,978682.38,978295.458049765,386.92195023503155,277.59869983503154,291.0518160528309
-155.191125,19.452419,914.0,978698.44,978323.3047578353,375.13524216460064,275.49279016460065,289.52408161451854
-155.186121,19.452585,882.0,978705.08,978333.1893831958,371.8906168041285,275.73674080412854,288.74533022903825
-155.167123,19.464917,798.0,978718.57,978359.8113766804,358.7586233195616,271.7622593195616,285.5970214849482
-155.16346,19.472251,758.0,978725.0,978372.5718769757,352.4281230242923,269.7924790242923,284.2574767926822
-155.160119,19.476083,754.4,978724.67,978373.9002095783,350.7697904217057,268.5266112217057,281.21422841276024
-155.15046,19.489416,701.0,978734.48,978391.1371339775,343.34286602248903,266.921248022489,280.04835706555673
-155.145623,19.496415,678.2,978737.51,978398.5711177031,338.9388822969049,265.0028746969049,279.183685569965
-155.140953,19.507081,657.0,978741.35,978405.7196965785,335.6303034215234,264.00547742152344,276.5147559933356
-155.138787,19.513414,649.0,978742.88,978408.5484591781,334.33154082193505,263.57885882193506,276.50816722885526
-155.136788,19.520914,646.2,978742.94,978409.838722252,333.10127774789,262.65384614788996,274.53246841052623
-155.13163,19.529746,597.4,978752.47,978425.402301815,327.0676981849829,261.94034498498286,274.9681394501746
-155.126625,19.535079,560.8,978760.36,978437.0019352986,323.35806470143143,262.22077030143146,274.2369218087724
-155.117959,19.54258,507.0,978771.61,978454.0340034165,317.57599658344407,262.30387058344405,274.7158736477206
-155.102791,19.554578,426.0,978786.4,978479.7182215394,306.6817784606246,260.24011046062463,271.7699492336522
-155.084618,19.567243,348.1,978800.44,978504.4848000323,295.95519996760413,258.0060341676041,269.77370739318167
-155.07763,19.571409,318.0,978805.72,978514.0133312726,291.7066687273327,257.0389447273327,267.9899965020976
-155.064461,19.577908,268.8,978814.33,978529.570890524,284.75910947599914,255.45507107599914,266.6086513411471
-155.061287,19.58941,210.3,978825.18,978548.2848721171,276.89512788294815,253.96864248294816,265.711642054108
-155.055794,19.595741,198.4,978826.91,978552.3192345817,274.5907654183684,252.9615942183684,264.0330338450029
-155.051628,19.604574,182.0,978828.74,978557.8855435867,270.85445641330443,251.01318041330444,262.42928741784146
-155.047798,19.613074,154.2,978833.19,978566.9523459193,266.23765408061445,249.42707848061445,261.79810232621196
-155.043952,19.616908,132.6,978837.97,978573.8391909655,264.1308090344537,249.6750222344537,261.9096473478406
-155.023293,19.600074,105.2,978846.1,978581.337855738,264.7621442619711,253.29345066197112,264.8575444235044
-155.012795,19.587074,90.5,978850.77,978585.1350462413,265.63495375867933,255.76882475867933,268.42083545933986
-155.052787,19.645905,84.7,978845.04,978590.2819832838,254.7580167162232,245.52419211622322,259.2505568763627
-155.064459,19.665571,76.2,978844.94,978594.0299424088,250.91005759115797,242.60288599115796,254.95568828545638
-155.06629,19.673738,60.0,978847.28,978599.4982047525,247.78179524757434,241.24071524757434,253.28780433220274
-155.051124,19.641239,96.9,978843.25,978586.2491270665,257.00087293353863,246.43702873353863,259.5146924667162
-155.11129,19.548079,466.3,978779.07,978466.9092399701,312.16076002980117,261.32566662980116,272.7703103118561
-155.253122,19.405589,1133.0,978673.7,978253.0747829556,420.62521704437677,297.10782304437674,311.7794371898538
-155.2418,19.372592,1017.0,978689.54,978287.0052411205,402.5347588795703,291.6634528795703,306.7378425734456
-155.246957,19.366091,1006.0,978689.28,978290.0326943,399.24730569997337,289.5751976999734,305.75303172950385
-155.251794,19.361759,1009.2,978686.63,978288.8007410966,397.8292589033954,287.8082933033954,303.49059797711004
-155.254953,19.354259,997.0,978686.11,978292.1423279721,393.9676720278803,285.27672602788033,300.9508714227756
-155.260965,19.350093,984.0,978688.01,978295.9189767024,392.0910232976312,284.8173112976312,301.1591238038698
-155.265619,19.345093,980.0,978685.4,978296.8713543081,388.5286456919275,281.6910056919275,298.0516266140435
-155.270792,19.343259,966.0,978685.99,978301.088204243,384.90179575700313,279.5904077570031,295.82182805916267
-155.274454,19.342759,964.0,978686.09,978301.6771950253,384.4128049747087,279.3194529747087,295.09611114539143
-155.27479,19.337926,961.0,978681.78,978302.3304971067,379.4495028933743,274.6832048933743,292.0659839401458
-155.27862,19.32576,892.0,978687.28,978322.9380625661,364.34193743392825,267.09788143392825,285.02010372203597
-155.291133,19.319762,862.0,978689.23,978331.8583012058,357.371698794188,263.39818279418796,280.42130532401353
-155.298121,19.308262,801.0,978694.64,978350.0359804671,344.6040195329115,257.2806015329115,277.544882302088
-155.305461,19.301929,752.0,978701.88,978364.8018273725,337.0781726274872,255.09663662748721,276.72547013740416
-155.307124,19.295095,696.0,978707.28,978381.7003473081,325.5796526919585,249.70312469195846,276.0421742798331
-155.21696,19.375423,995.5,978692.06,978293.799665934,398.2603340659989,289.7329150659989,305.8992453090712
-155.219965,19.380756,1033.6,978684.55,978282.3437712702,402.2062287298031,289.52522392980313,304.94503308458155
-155.228799,19.393922,1097.0,978673.62,978263.5238082545,410.09619174548425,290.5034457454842,306.46444184853794
-155.233133,19.402756,1152.0,978662.92,978247.0518749312,415.8681250688387,290.27938906883867,306.12217920085203
-155.242287,19.430253,1164.3,978659.35,978244.8119461867,414.538053813274,287.608396413274,303.0395169676808
-155.250298,19.443087,1183.8,978652.03,978239.5216192546,412.50838074542116,283.45287234542116,298.1182824816465
-155.242959,19.442753,1170.1,978653.01,978243.7299792996,409.2800207004184,281.7180589004184,296.34468516394816
-155.267784,19.481751,1281.1,978623.04,978211.6909493954,411.3490506046219,271.6860908046219,287.8403490119436
-155.260627,19.469919,1228.9,978634.41,978227.1261730386,407.2838269614149,273.31160676141485,287.5741648561211
-155.244454,19.456252,1156.4,978651.29,978248.7219611441,402.56803885591216,276.49962365591216,290.3472249899604
-155.25512,19.461419,1191.5,978643.53,978238.1842999037,405.345700096339,275.450753096339,289.84352934714104
-155.232796,19.438254,1137.8,978659.94,978253.4418262264,406.49817377352156,282.4574933735216,296.42206121335903
-155.234627,19.427421,1142.0,978663.92,978251.532636518,412.38736348203383,287.8888074820338,302.7313236001732
-155.218286,19.422754,1108.3,978670.82,978261.6672802266,409.15271977335215,288.32807037335215,302.66587477927413
-155.207788,19.428919,1050.9,978680.69,978279.7283207659,400.961679234053,286.394663034053,301.5573683981256
-155.219964,19.437754,1076.0,978672.15,978272.4831675526,399.66683244740125,282.36346444740127,296.65790355203626
-155.19346,19.439752,958.9,978693.49,978308.7314081321,384.7585918678669,280.22123166786696,293.72201253698773
-155.191629,19.43092,960.1,978698.62,978307.8611061933,390.75889380672015,286.09071200672014,300.8570127522182
-155.179452,19.437085,901.6,978707.74,978326.2629588288,381.4770411711652,283.18641237116515,297.69086563257565
-155.168954,19.442752,839.4,978717.88,978345.779049684,372.10095031606033,280.59124111606036,295.4218861816296
-155.156457,19.449751,796.8,978723.08,978359.3223390024,363.75766099756584,276.89211859756585,290.12591563886514
-155.146463,19.455252,733.0,978734.6,978379.3239396185,355.2760603814386,275.3658663814386,290.0647425034601
-155.132455,19.462751,693.1,978740.63,978392.0631316381,348.56686836190056,273.0064925619006,286.7920080378998
-155.219964,19.437754,1076.0,978672.17,978272.4831675526,399.6868324474199,282.3834644474199,296.6779035520549
-155.191125,19.452419,914.0,978698.45,978323.3047578353,375.14524216460995,275.50279016460996,289.53408161452785
-155.167123,19.464917,798.0,978718.57,978359.8113766804,358.7586233195616,271.7622593195616,285.5970214849482
-155.07763,19.571409,318.0,978805.69,978514.0133312726,291.6766687273048,257.00894472730477,267.95999650206966
-155.089116,19.725068,15.0,978856.71,978616.3296171118,240.3803828881355,238.7451128881355,251.246282749218
-155.086126,19.726901,3.0,978859.36,978620.1394220769,239.22057792311534,238.89352392311534,251.14071964970714
-155.292961,19.45442,1281.3,978634.32,978210.0797539555,424.24024604447186,284.55548264447185,300.23317359099815
-155.299964,19.463753,1357.3,978613.34,978187.159669124,426.18033087591175,278.21019947591174,293.70614284429183
-155.301963,19.477086,1408.9,978598.75,978171.9954887689,426.7545112310909,273.1590510310908,289.95956778837007
-155.313453,19.488919,1513.4,978576.02,978140.4265738372,435.59342616284266,270.6055849628426,286.6222927995058
-155.320792,19.499085,1575.0,978563.28,978121.9995677167,441.28043228329625,269.57708228329625,286.4351567862251
-155.329962,19.505751,1666.3,978543.63,978094.212416531,449.4175834689522,267.7608900689522,285.7014181963192
-155.338293,19.520084,1826.0,978509.94,978045.762791811,464.1772081889212,265.1103401889212,284.4448645890337
-155.339957,19.510251,1806.9,978516.01,978051.095885511,464.91411448898725,267.92949028898727,287.3307777982826
-155.341284,19.492085,1678.2,978540.86,978089.7655774043,451.09442259569187,268.14041499569186,286.7150920181284
-155.34162,19.480085,1601.6,978556.05,978112.7152555442,443.3347444558749,268.7315156558749,286.9277891820152
