Site,LatitudeOH,LongitudeOH,LatitudeWGS84,LongitudeWGS84,elevation,ObsGravity
KTD208,19.407499,-155.27034,19.404421,-155.267632,1077.4,978689.44
HVO44,19.411833,-155.273834,19.408755,-155.271126,1079.8,978693.44
KTD209,19.429501,-155.279495,19.426422,-155.276787,1085.3,978689.06
KTD211,19.426666,-155.279007,19.423587,-155.276299,1082.3,978690.94
KTD212,19.425167,-155.278839,19.422089,-155.276131,1081.9,978691.81
KTD213,19.423834,-155.278839,19.420756,-155.276131,1081.1,978693
KTD214,19.422501,-155.278839,19.419423,-155.276131,1084.4,978693.38
KTD215,19.421167,-155.278839,19.418089,-155.276131,1086.1,978694
KTD216,19.42,-155.278671,19.416922,-155.275963,1086.3,978694.44
KTD217,19.418667,-155.278503,19.415589,-155.275795,1085,978694.88
KTD218,19.417334,-155.278336,19.414256,-155.275628,1085.6,978694.69
KTD219,19.415833,-155.278336,19.412755,-155.275628,1085.6,978694.44
KTD220,19.414499,-155.277832,19.411421,-155.275124,1090.2,978692.69
KTD221,19.413334,-155.277664,19.410256,-155.274956,1094.9,978690.94
KTD224,19.412167,-155.279495,19.409089,-155.276787,1100.7,978688.56
KTD222,19.412666,-155.277328,19.409588,-155.27462,1097.3,978690.13
KTD223,19.412834,-155.276001,19.409756,-155.273293,1090.8,978691.81
KTD225,19.411501,-155.276505,19.408423,-155.273797,1089.4,978691.5
KTD226,19.410833,-155.275665,19.407755,-155.272957,1083.1,978692.19
KTD227,19.41,-155.274673,19.406922,-155.271965,1082.6,978691.25
KTD228,19.409166,-155.273666,19.406088,-155.270958,1079.3,978690.88
KTD229,19.408333,-155.272659,19.405255,-155.269951,1077.5,978690.63
KTD230,19.407499,-155.271835,19.404421,-155.269127,1078.6,978689.56
KTD231,19.406334,-155.271164,19.403257,-155.268457,1078.2,978689.13
UCLA50,19.427166,-155.286835,19.424088,-155.284127,1226.6,978654.69
UCLA51,19.427,-155.286331,19.423922,-155.283623,1226.5,978653.63
UCLA52,19.427,-155.286499,19.423922,-155.283791,1226.5,978654.38
UCLA53,19.427166,-155.286667,19.424088,-155.283959,1226.3,978654.38
UCLA54,19.427166,-155.286835,19.424088,-155.284127,1226.6,978654.63
UCLA55,19.427334,-155.287003,19.424256,-155.284295,1225.6,978655.06
UCLA56,19.427334,-155.28717,19.424256,-155.284462,1224.9,978655.38
UCLA57,19.427334,-155.287338,19.424256,-155.28463,1224.5,978656.56
UCLA58,19.427668,-155.287827,19.42459,-155.285119,1223.9,978655.81
UCLA59,19.427668,-155.287827,19.42459,-155.285119,1229.3,978654.31
UCLA60,19.427834,-155.287994,19.424756,-155.285286,1230.5,978654.06
UCLA61,19.427834,-155.288162,19.424756,-155.285454,1230.9,978654.06
UCLA62,19.427999,-155.28833,19.424921,-155.285622,1231.4,978653.94
UCLA63,19.427999,-155.288498,19.424921,-155.28579,1232.4,978653.75
UCLA64,19.422832,-155.279999,19.419754,-155.277291,1087.3,978692.06
UCLA65,19.423,-155.280167,19.419922,-155.277459,1086.4,978692.13
UCLA66,19.423,-155.280334,19.419922,-155.277626,1086.8,978691.81
UCLA67,19.423166,-155.280334,19.420088,-155.277626,1087.8,978691.44
UCLA68,19.423166,-155.280502,19.420088,-155.277794,1087.5,978691.44
UCLA69,19.423334,-155.280838,19.420256,-155.27813,1087.7,978691.25
UCLA70,19.4235,-155.281006,19.420422,-155.278298,1089,978690.88
UCLA71,19.4235,-155.281174,19.420422,-155.278466,1087.9,978691.06
UCLA72,19.423666,-155.281326,19.420588,-155.278618,1086.4,978691.25
UCLA73,19.423834,-155.281326,19.420756,-155.278618,1087.9,978690.81
UCLA74,19.423834,-155.281494,19.420756,-155.278786,1088.3,978690.69
UCLA75,19.424,-155.28183,19.420922,-155.279122,1087.7,978690.56
UCLA76,19.424168,-155.28183,19.42109,-155.279122,1088.2,978690.38
UCLA78,19.424334,-155.282166,19.421256,-155.279458,1088.8,978689.94
UCLA80,19.4245,-155.282501,19.421422,-155.279793,1090.4,978689.31
UCLA82,19.424667,-155.282837,19.421589,-155.280129,1090.6,978689.06
UCLA84,19.424833,-155.283005,19.421755,-155.280297,1090,978689
UCLA86,19.424999,-155.28334,19.421921,-155.280632,1091,978688.56
UCLA88,19.425167,-155.283661,19.422089,-155.280953,1091.4,978688.38
UCLA90,19.425333,-155.283997,19.422255,-155.281289,1091.4,978688
UCLA92,19.425667,-155.284332,19.422589,-155.281624,1091.9,978687.63
UCLA00,19.335667,-155.039337,19.33259,-155.036633,30,978850.63
UCLA01,19.335667,-155.039505,19.33259,-155.036801,30,978850.31
UCLA02,19.335667,-155.039505,19.33259,-155.036801,30,978850.31
UCLA03,19.335667,-155.039673,19.33259,-155.036969,30,978850.44
UCLA05,19.335501,-155.039841,19.332424,-155.037137,30,978850.44
UCLA07,19.335501,-155.039993,19.332424,-155.037289,30,978850.44
UCLA09,19.335501,-155.040161,19.332424,-155.037457,30,978850.81
UCLA11,19.335333,-155.040329,19.332256,-155.037625,30,978850.75
UCLA13,19.335333,-155.040665,19.332256,-155.037961,30,978850.88
UCLA15,19.335167,-155.040833,19.33209,-155.038129,30,978850.81
UCLA16,19.335167,-155.040833,19.33209,-155.038129,30,978850.88
UCLA17,19.335167,-155.041,19.33209,-155.038296,30,978850.63
UCLA18,19.335167,-155.041,19.33209,-155.038296,30,978850.5
UCLA20,19.335167,-155.041336,19.33209,-155.038632,30,978850.5
UCLA22,19.335167,-155.041504,19.33209,-155.0388,30,978850.44
UCLA24,19.335167,-155.041672,19.33209,-155.038968,30,978850.63
UCLA26,19.334999,-155.04184,19.331922,-155.039136,30,978850.56
UCLA28,19.334999,-155.042007,19.331922,-155.039303,30,978850.63
UCLA29,19.334999,-155.042007,19.331922,-155.039303,30,978850.63
HVO34,19.403,-155.281174,19.399923,-155.278466,1106,978682.13
PUO3,19.396999,-155.097336,19.39392,-155.094631,737.6,978743.75
PO9801,19.397333,-155.097839,19.394253,-155.095134,743,978743.13
PO9802,19.397333,-155.098663,19.394254,-155.095957,746.6,978742.31
PO9803,19.397499,-155.09967,19.39442,-155.096964,753,978740.63
PO9804,19.397667,-155.100494,19.394588,-155.097788,760.9,978738.94
PO9805,19.397499,-155.101501,19.39442,-155.098795,768.4,978736.88
PO9806,19.396999,-155.103165,19.39392,-155.100459,775.1,978735.06
PO9807,19.3965,-155.104004,19.393421,-155.101298,783.7,978732.81
PO9808,19.3965,-155.104828,19.393421,-155.102122,787.2,978732
PO9809,19.396,-155.105835,19.392921,-155.103129,802.1,978728.13
PO9810,19.395834,-155.106827,19.392755,-155.104121,814.7,978724.88
PO9815,19.395834,-155.107834,19.392755,-155.105128,818,978724.25
PO9814,19.395,-155.108002,19.391921,-155.105296,837.2,978719.06
PO9813,19.394333,-155.10817,19.391254,-155.105464,847.9,978716.44
PO9812,19.393667,-155.108337,19.390588,-155.105631,866.2,978711.44
PO9824,19.391834,-155.107162,19.388755,-155.104456,865.6,978711.13
PO9825,19.391167,-155.106827,19.388088,-155.104122,838.5,978718
PO9826,19.390167,-155.106506,19.387088,-155.103801,810.8,978725.5
PO9827,19.389334,-155.105835,19.386255,-155.10313,808.3,978726.06
PO9828,19.388,-155.104828,19.384921,-155.102123,802.4,978726.56
PO9829,19.387167,-155.104507,19.384088,-155.101802,809.8,978723.75
PO9830,19.386333,-155.104172,19.383254,-155.101467,795.4,978725.81
PO9831,19.385334,-155.102997,19.382255,-155.100292,778,978729.25
PO9832,19.383667,-155.102341,19.380588,-155.099636,764.3,978731.75
PO9811,19.393333,-155.109497,19.390254,-155.106791,877.7,978708.31
PO9841,19.393,-155.110672,19.389921,-155.107966,867.8,978710.69
PO9840,19.3915,-155.111328,19.388421,-155.108622,844.5,978716.38
PO9834,19.389999,-155.112,19.38692,-155.109294,840.8,978717.19
PO9835,19.389166,-155.112503,19.386087,-155.109797,831.4,978720.44
PO9836,19.388834,-155.113159,19.385755,-155.110453,816.2,978724.88
PO9837,19.388,-155.113831,19.384921,-155.111125,801.2,978729.13
PO9838,19.387333,-155.114502,19.384254,-155.111796,786.5,978733.19
PO9839,19.386,-155.115829,19.382921,-155.113123,761.8,978739.5
PO9816,19.396667,-155.10733,19.393588,-155.104624,804.8,978727.94
PO9817,19.397833,-155.107666,19.394754,-155.10496,794.1,978730.75
PO9818,19.398666,-155.10817,19.395587,-155.105464,782.7,978733.94
PO9819,19.399334,-155.108994,19.396255,-155.106288,773.3,978736.44
PO9820,19.400167,-155.109497,19.397087,-155.106791,768.3,978737.63
PO9821,19.401833,-155.111328,19.398753,-155.108622,755.7,978740.88
PO9822,19.403833,-155.111664,19.400753,-155.108958,753,978741.44
PO9823,19.404833,-155.110992,19.401753,-155.108286,751.5,978741.69
PUO2,19.4065,-155.110336,19.40342,-155.10763,742.7,978743.06
UCLA14,19.335167,-155.040665,19.33209,-155.037961,30,978849.38
UCLA16,19.335167,-155.040833,19.33209,-155.038129,30,978849.44
UCLA17,19.335167,-155.041,19.33209,-155.038296,30,978849.31
UCLA12,19.335333,-155.040497,19.332256,-155.037793,30,978849.25
HVO34,19.403,-155.281174,19.399923,-155.278466,1106,978682.13
LYMAN2,19.7255,-155.057327,19.722401,-155.054616,7,978861.94
P1,19.440666,-155.304001,19.437587,-155.301293,1204,978656.13
RAK001,19.434999,-155.278,19.43192,-155.275292,1218.3,978656.31
RAK002,19.434999,-155.277664,19.43192,-155.274956,1218.5,978656.25
RAK003,19.434999,-155.277328,19.43192,-155.27462,1218.7,978656.06
RAK004,19.434999,-155.276993,19.43192,-155.274285,1219.1,978656
RAK005,19.434999,-155.276672,19.43192,-155.273964,1219,978656
RAK006,19.435167,-155.276169,19.432088,-155.273461,1218.9,978655.94
93YY,19.436001,-155.275665,19.432922,-155.272957,1219,978656.06
RAK008,19.435167,-155.27533,19.432088,-155.272622,1218.8,978656
RAK009,19.435167,-155.274826,19.432088,-155.272118,1217.7,978656.44
RAK010,19.435167,-155.274338,19.432088,-155.27163,1216.5,978656.88
RAK011,19.435167,-155.274002,19.432088,-155.271294,1215.2,978657.25
RAK012,19.435167,-155.273499,19.432088,-155.270791,1214.3,978657.5
RAK013,19.435167,-155.273163,19.432088,-155.270455,1211.3,978658.25
RAK014,19.435167,-155.272827,19.432088,-155.270119,1209.4,978658.69
RAK015,19.435167,-155.272507,19.432088,-155.269799,1207.6,978659.13
RAK016,19.435167,-155.272339,19.432088,-155.269631,1206.5,978659.44
RAK017,19.435167,-155.271835,19.432088,-155.269127,1205.5,978659.63
RAK018,19.435167,-155.2715,19.432088,-155.268792,1204.7,978659.88
RAK019,19.434999,-155.270996,19.43192,-155.268288,1203.6,978660.19
RAK020,19.434999,-155.27066,19.43192,-155.267952,1202.9,978660.44
RAK021,19.434834,-155.27034,19.431755,-155.267632,1202.6,978660.56
RAK022,19.434834,-155.269836,19.431755,-155.267128,1201.7,978660.75
RAK023,19.434834,-155.269501,19.431755,-155.266793,1201.7,978660.75
RAK024,19.434668,-155.268997,19.431589,-155.266289,1201.6,978660.81
RAK025,19.434668,-155.268661,19.431589,-155.265953,1201.4,978661
RAK026,19.4345,-155.268326,19.431421,-155.265618,1202,978660.81
RAK027,19.4345,-155.267838,19.431421,-155.26513,1201.9,978660.81
RAK028,19.4345,-155.267502,19.431421,-155.264794,1201.9,978660.81
RAK029,19.434334,-155.266998,19.431255,-155.26429,1202.2,978660.63
RAK030,19.434334,-155.266663,19.431255,-155.263955,1203,978660.38
RAK031,19.434166,-155.266159,19.431087,-155.263451,1203.1,978660.25
RAK032,19.434166,-155.265839,19.431087,-155.263131,1202.9,978660.19
RAK033,19.434,-155.265503,19.430921,-155.262795,1202.3,978660.31
RAK034,19.434,-155.264999,19.430921,-155.262291,1201.4,978660.38
RAK035,19.433834,-155.264664,19.430755,-155.261956,1200.5,978660.69
RAK036,19.433834,-155.264328,19.430755,-155.26162,1199.6,978660.88
RAK037,19.433666,-155.26384,19.430587,-155.261132,1198.5,978661.13
RAK038,19.433666,-155.263168,19.430587,-155.26046,1197.8,978661.13
RAK039,19.433666,-155.263,19.430587,-155.260292,1198,978661
RAK040,19.433666,-155.262665,19.430587,-155.259957,1199.3,978660.44
RAK041,19.433666,-155.262329,19.430587,-155.259621,1204.2,978658.88
RAK042,19.433666,-155.262161,19.430587,-155.259453,1207.7,978657.88
RAK043,19.433332,-155.261993,19.430253,-155.259285,1208.7,978657.56
RAK044,19.433167,-155.261673,19.430088,-155.258965,1209.7,978657.25
RAK045,19.433001,-155.261505,19.429922,-155.258797,1209.7,978657.19
RAK046,19.432833,-155.261337,19.429754,-155.258629,1209.6,978657.13
RAK047,19.432667,-155.260834,19.429588,-155.258126,1209.6,978657
RAK048,19.432501,-155.260498,19.429422,-155.25779,1209.7,978657
UCLA08,19.335501,-155.040161,19.332424,-155.037457,30,978848.75
UCLA09,19.335501,-155.040161,19.332424,-155.037457,30,978848.88
UCLA10,19.335501,-155.040329,19.332424,-155.037625,30,978848.81
UCLA11,19.335333,-155.040329,19.332256,-155.037625,30,978848.94
UCLA12,19.335333,-155.040497,19.332256,-155.037793,30,978848.88
UCLA13,19.335333,-155.040665,19.332256,-155.037961,30,978848.25
UCLA14,19.335167,-155.040665,19.33209,-155.037961,30,978848.81
UCLA15,19.335167,-155.040833,19.33209,-155.038129,30,978849.06
UCLA16,19.335167,-155.040833,19.33209,-155.038129,30,978849.19
UCLA17,19.335167,-155.041,19.33209,-155.038296,30,978849.06
UCLA18,19.335167,-155.041,19.33209,-155.038296,30,978848.94
UCLA19,19.335167,-155.041168,19.33209,-155.038464,30,978848.94
UCLA20,19.335167,-155.041336,19.33209,-155.038632,30,978848.31
UCLA21,19.335167,-155.041504,19.33209,-155.0388,30,978848.75
UCLA22,19.335167,-155.041504,19.33209,-155.0388,30,978848.75
UCLA23,19.335167,-155.041504,19.33209,-155.0388,30,978849
UCLA25,19.334999,-155.041672,19.331922,-155.038968,30,978848.94
22YY,19.408667,-155.255829,19.405589,-155.253122,1133,978673.69
TP0001,19.407667,-155.255661,19.404589,-155.252954,1128.8,978674.75
TP0002,19.407333,-155.255661,19.404255,-155.252954,1126.7,978675.25
TP0003,19.407,-155.255829,19.403922,-155.253122,1124.5,978675.63
TP0004,19.406666,-155.255997,19.403588,-155.25329,1122.4,978676.13
TP0005,19.4065,-155.255997,19.403422,-155.25329,1120.3,978676.75
TP0006,19.406166,-155.255997,19.403088,-155.25329,1118.2,978677.38
TP0007,19.405666,-155.255997,19.402588,-155.25329,1116.3,978677.81
TP0008,19.405167,-155.256165,19.402089,-155.253458,1114.5,978678.19
TP0009,19.404167,-155.256165,19.401089,-155.253458,1113.7,978678.38
TP0010,19.403166,-155.256165,19.400089,-155.253458,1113,978678.5
TP0011,19.4025,-155.255997,19.399423,-155.25329,1111,978678.94
TP0012,19.402,-155.255997,19.398923,-155.25329,1108.8,978679.25
TP0013,19.401667,-155.255829,19.39859,-155.253122,1106.9,978679.56
79-509,19.401667,-155.255829,19.39859,-155.253122,1106.8,978679.44
TP0014,19.401167,-155.255661,19.39809,-155.252954,1105.4,978679.69
TP0015,19.400333,-155.255341,19.397256,-155.252634,1104.9,978679.63
TP0016,19.3995,-155.254837,19.396423,-155.25213,1103.8,978679.56
TP0017,19.399,-155.254669,19.395923,-155.251962,1102.1,978679.69
TP0018,19.3985,-155.254501,19.395423,-155.251794,1099.9,978680.06
TP0019,19.398167,-155.254333,19.39509,-155.251626,1098,978680.38
TP0020,19.397499,-155.253998,19.394422,-155.251291,1096.6,978680.56
TP0022,19.396833,-155.253494,19.393756,-155.250787,1098.2,978679.75
TP0023,19.3965,-155.253326,19.393423,-155.250619,1100.1,978679.06
79-510,19.396334,-155.253006,19.393257,-155.250299,1102.3,978678.13
TP0024,19.396166,-155.253006,19.393089,-155.250299,1102.3,978678.06
TP0025,19.395666,-155.25267,19.392589,-155.249963,1102.3,978678.88
TP0026,19.395,-155.251999,19.391923,-155.249292,1100.8,978679.38
TP0027,19.394333,-155.251663,19.391256,-155.248956,1098.6,978679.63
TP0029,19.393499,-155.250671,19.390422,-155.247964,1095.5,978679.88
TP0030,19.393,-155.250168,19.389923,-155.247461,1093.2,978679.88
TP0031,19.392666,-155.25,19.389589,-155.247293,1091.1,978679.94
TP0032,19.392334,-155.249664,19.389257,-155.246957,1089.2,978680.13
TP0033,19.391834,-155.249496,19.388757,-155.246789,1087.3,978680.44
TP0034,19.391333,-155.249329,19.388256,-155.246622,1085,978680.88
TP0035,19.391001,-155.249161,19.387924,-155.246454,1082.8,978681.25
TP0036,19.390667,-155.248993,19.38759,-155.246286,1080.7,978681.69
TP0037,19.390499,-155.248672,19.387422,-155.245965,1076.8,978682.13
TP0038,19.389999,-155.248337,19.386922,-155.24563,1075,978682.31
TP0039,19.389334,-155.247833,19.386257,-155.245126,1073,978682.69
25YY,19.388666,-155.24733,19.385589,-155.244623,1072,978682.44
TP0042,19.388334,-155.246994,19.385257,-155.244287,1071,978682.94
TP0044,19.387501,-155.246338,19.384424,-155.243631,1067.6,978684.06
TP0046,19.386999,-155.245834,19.383922,-155.243127,1064.4,978684.75
TP0048,19.386499,-155.245499,19.383422,-155.242792,1060.9,978685.19
TP0050,19.386,-155.244995,19.382923,-155.242288,1057.2,978685.5
TP0052,19.3855,-155.244507,19.382423,-155.2418,1053.5,978685.81
TP0054,19.384666,-155.244003,19.381589,-155.241296,1049.8,978686.38
TP0056,19.383833,-155.243164,19.380756,-155.240457,1047.3,978686.25
26YYR,19.383333,-155.242661,19.380256,-155.239954,1045.2,978686.63
HVO10R,19.405001,-155.268661,19.401924,-155.265954,1121.7,978677.94
TP0057,19.405167,-155.267838,19.40209,-155.265131,1119.8,978677.25
TP0058,19.405666,-155.267166,19.402589,-155.264459,1123.7,978676.75
TP0059,19.406334,-155.266006,19.403256,-155.263299,1127.2,978676.31
TP0060,19.406834,-155.264999,19.403756,-155.262292,1129.2,978675.81
TP0061,19.407167,-155.26416,19.404089,-155.261453,1132.2,978675.06
TP0062,19.407499,-155.263672,19.404421,-155.260965,1136.2,978674.31
TP0063,19.408001,-155.262497,19.404923,-155.25979,1141.4,978672.69
TP0064,19.408667,-155.260834,19.405589,-155.258127,1142.7,978672.31
TP0065,19.408501,-155.259338,19.405423,-155.256631,1142,978672.13
TP0066,19.408333,-155.257828,19.405255,-155.255121,1138.4,978672.81
22YY,19.408667,-155.255829,19.405589,-155.253122,1133,978673.69
TP0067,19.408501,-155.255493,19.405423,-155.252786,1130.4,978674.44
TP0068,19.409,-155.254501,19.405922,-155.251794,1131.5,978674.31
TP0069,19.409666,-155.253998,19.406588,-155.251291,1135.8,978673.25
TP0070,19.4105,-155.253326,19.407422,-155.250619,1137.5,978672.63
TP0071,19.410999,-155.252838,19.407921,-155.250131,1137.5,978672.94
TP0072,19.411333,-155.251831,19.408255,-155.249124,1135.1,978673.19
TP0073,19.411427,-155.250876,19.408349,-155.248169,1135.1,978672.63
TP0074,19.411501,-155.249832,19.408423,-155.247125,1139,978671.56
TP0075,19.411501,-155.249329,19.408423,-155.246622,1142.7,978670.5
TP0076,19.411667,-155.248505,19.408589,-155.245798,1148.4,978669
TP0077,19.412001,-155.247498,19.408923,-155.244791,1155.9,978666.81
TP0078,19.411833,-155.246506,19.408755,-155.243799,1162.6,978664.75
20YY,19.412834,-155.245667,19.409756,-155.24296,1168.3,978663.56
TP0035,19.391001,-155.249161,19.387924,-155.246454,1082.8,978680.94
CE0001,19.391167,-155.249161,19.38809,-155.246454,1080.5,978680.94
CE0002,19.391666,-155.249161,19.388589,-155.246454,1085.5,978679.81
CE0003,19.392,-155.249161,19.388923,-155.246454,1086.5,978679.69
CE0004,19.392334,-155.249161,19.389257,-155.246454,1088.1,978679.44
CE0005,19.392834,-155.248993,19.389757,-155.246286,1090.3,978679.06
CE0006,19.393333,-155.248993,19.390256,-155.246286,1092.8,978678.69
CE0007,19.393667,-155.248993,19.39059,-155.246286,1093.1,978678.69
CE0008,19.393999,-155.248505,19.390922,-155.245798,1093.4,978678.44
CE0009,19.394167,-155.248169,19.39109,-155.245462,1095.3,978677.75
CE0010,19.394501,-155.247665,19.391424,-155.244958,1095.3,978677.69
CE0011,19.394667,-155.24733,19.39159,-155.244623,1096.2,978677.38
CE0063,19.402834,-155.256836,19.399757,-155.254129,1114.7,978678.13
CE0065,19.402334,-155.255341,19.399257,-155.252634,1108.9,978678.63
TP0010,19.403166,-155.256165,19.400089,-155.253458,1113,978678.13
TP0011,19.4025,-155.255997,19.399423,-155.25329,1111,978678.56
CE0064,19.402666,-155.256332,19.399589,-155.253625,1113,978678.06
CE0062,19.402834,-155.257004,19.399757,-155.254297,1113.9,978678.13
CE0061,19.403,-155.257507,19.399923,-155.2548,1115.4,978677.88
CE0060,19.403,-155.258163,19.399923,-155.255456,1118.2,978677.5
CE0059,19.403,-155.258667,19.399923,-155.25596,1119.4,978677
CE0058,19.402834,-155.258835,19.399757,-155.256128,1120,978676.88
CE0057,19.402666,-155.259338,19.399589,-155.256631,1119.5,978677
CE0056,19.402666,-155.259827,19.399589,-155.25712,1119.7,978676.94
CE0045,19.402666,-155.26033,19.399589,-155.257623,1119,978677.38
CE0046,19.403,-155.260162,19.399923,-155.257455,1120.4,978676.88
CE0047,19.403334,-155.259674,19.400257,-155.256967,1119.9,978676.94
CE0044,19.402,-155.260498,19.398923,-155.257791,1117.3,978677.44
