Lon_DD,Lat_DD,H_estimada_m,Bouguer_Simple,Bouguer_Completa
-28.443,38.539,143.85559999997693,121.0,128.52956734643422
-28.437,38.541,136.86760000002863,121.0,127.20514169527043
-28.43,38.541,140.13400000003725,121.0,127.36642952954551
-28.425,38.544,107.17000000004349,121.0,127.97743691572286
-28.422,38.549,66.66280000000232,121.0,126.90747157617727
-28.428,38.552,57.5488000000178,121.0,127.44748817202282
-28.437,38.552,54.622800000013484,121.0,126.83477820373048
-28.442,38.555,31.18399999999725,121.0,127.37959726511227
-28.311,38.521,-5.848800000016432,122.0,131.8756767420963
-28.319,38.517,92.06079999994054,122.0,132.84969528494403
-28.326,38.514,194.46359999997128,122.0,132.55330188466704
-28.334,38.515,284.90399999998914,122.0,136.2476898649618
-28.34,38.518,302.65199999994087,122.0,133.91154247843318
-28.346,38.516,402.20760000003514,122.0,136.10507442856255
-28.35,38.515,460.40000000001675,122.0,138.4878893638628
-28.353,38.51,591.568000000017,122.0,137.0361051667001
-28.358,38.507,678.8620000000575,122.0,138.81010964774967
-28.366,38.507,692.2824000000552,122.0,138.68518246002768
-28.372,38.505,745.7279999999697,122.0,137.14153897735275
-28.379,38.504,778.4632000000379,122.0,137.35965282352933
-28.385,38.504,784.1080000000342,122.0,137.47013484701748
-28.391,38.5,858.9800000000018,122.0,138.35817586320195
-28.396,38.496,934.1651999999635,122.0,139.91258970372695
-28.402,38.492,1018.3664000000651,122.0,142.70019830866823
-28.408,38.489,1059.6660000001107,122.0,146.93416374984474
-28.414,38.487,1065.901999999952,122.0,145.76343609939715
-28.42,38.484,1084.909999999933,122.0,148.0218012202366
-28.429,38.485,972.590000000002,122.0,143.36080719419368
-28.435,38.484,933.9079999999705,122.0,141.10674559453562
-28.441,38.487,821.4151999999706,122.0,138.62085450805307
-28.445,38.49,742.1799999999841,122.0,135.4000990153238
-28.49,38.442,39.196000000002726,122.0,130.3647917272038
-28.486,38.449,153.99479999997817,122.0,132.47957433536385
-28.489,38.455,223.6739999999843,122.0,132.2984188054144
-28.488,38.461,301.599999999979,122.0,131.18340317931614
-28.482,38.464,391.9444000000131,122.0,132.30657472345365
-28.477,38.468,454.13279999999537,122.0,131.7148440061144
-28.467,38.472,589.5144000000137,122.0,135.3972474694976
-28.459,38.478,679.7460000000057,122.0,135.80177415411075
-28.453,38.484,707.0135999999998,122.0,135.66670309489123
-28.45,38.49,687.9000000000186,122.0,135.90356267151947
-28.489,38.524,209.43519999998267,122.0,126.8152940415028
-28.489,38.531,160.2767999999967,122.0,127.7117503893533
-28.489,38.539,107.59759999998745,122.0,126.58559826206726
-28.482,38.542,107.08879999999934,122.0,126.84533372029048
-28.47,38.543,102.94800000001273,122.0,127.07624641429406
-28.462,38.547,70.53640000001674,122.0,127.61962394677617
-28.463,38.553,36.99800000002091,122.0,126.51537539909451
-28.467,38.558,20.585599999997772,122.0,126.73601155506366
-28.497,38.523,185.41839999996478,122.0,127.52067750877572
-28.503,38.522,155.61479999999816,122.0,127.43678503375723
-28.511,38.521,120.8491999999837,122.0,126.27689484963891
-28.519,38.521,74.00960000000673,122.0,125.91336086939997
-28.524,38.519,53.34919999999678,122.0,125.69640096025216
-28.533,38.518,15.653599999995748,122.0,125.1209179029218
-28.54,38.514,7.905999999998757,122.0,125.32430652613456
-28.38,38.458,1211.6940000000181,128.0,160.70473055589275
-28.375,38.459,1125.1800000001076,128.0,155.47855776640426
-28.373,38.46,1095.4680000000765,128.0,156.7620396072485
-28.37,38.461,1050.2020000000273,128.0,151.57137200339542
-28.367,38.463,1029.7156000000793,128.0,149.7963728865277
-28.365,38.465,1025.020000000069,128.0,150.92840165044663
-28.363,38.468,1019.4984000000497,128.0,148.23744320335632
-28.362,38.472,1011.2159999999851,128.0,148.58291126425416
-28.359,38.475,976.4300000000381,128.0,145.66260768866022
-28.361,38.479,997.793200000034,128.0,147.58645027702553
-28.362,38.481,988.351600000003,128.0,147.52347142161258
-28.364,38.482,998.1244000000498,128.0,147.95097892247514
-28.366,38.486,977.9136000000367,128.0,148.2643947237487
-28.368,38.488,974.822400000019,128.0,146.27534088267214
-28.365,38.49,925.6799999999971,128.0,145.43067007076905
-28.361,38.491,886.1792000000247,128.0,145.3110385265893
-28.358,38.492,858.6456000000323,128.0,143.18350946697475
-28.355,38.491,850.1520000000162,128.0,143.6891679704401
-28.351,38.49,841.1339999999997,128.0,143.07642203306756
-28.348,38.49,838.1819999999993,128.0,142.84826322407127
-28.345,38.49,839.0100000000003,128.0,143.0431852325765
-28.342,38.491,813.4356000000055,128.0,143.87371604731345
-28.339,38.492,789.0064000000173,128.0,142.5823675048079
-28.336,38.492,788.1136000000063,128.0,142.81614986253572
-28.332,38.493,792.606799999999,128.0,144.4095427634897
-28.328,38.493,804.8576000000082,128.0,146.4847996337477
