longitude,latitude,AB (mGal)
55.291932827129166,-21.162984072531064,255.0
55.29247213154505,-21.163801699272508,255.0
55.292543438907884,-21.164799153662447,255.0
55.29261474627073,-21.165796608052382,255.0
55.29268605363357,-21.16679406244232,255.0
55.292757360996404,-21.167791516832256,255.0
55.292758992312166,-21.16879145859572,255.0
55.292758992312166,-21.16979145859572,255.0
55.292758992312166,-21.170791458595723,255.0
55.292631320969434,-21.171769325411933,255.0
55.292294716013004,-21.17271097136626,255.0
55.291958111056566,-21.17365261732059,255.0
55.29162150610013,-21.17459426327492,255.0
55.29111056258997,-21.17545006848042,255.0
55.29056945271218,-21.17629102038163,255.0
55.290028342834376,-21.17713197228284,255.0
55.26515802086581,-21.120757723216183,255.0
55.26602677844636,-21.121252960801833,255.0
55.26689553602691,-21.121748198387483,255.0
55.267764293607456,-21.12224343597313,255.0
55.268633051188004,-21.12273867355878,255.0
55.26950180876855,-21.12323391114443,255.0
55.2703705663491,-21.123729148730078,255.0
55.271003383835044,-21.12448908370099,255.0
55.27159484107159,-21.12529542006836,255.0
55.27218629830813,-21.126101756435727,255.0
55.272777755544666,-21.1269080928031,255.0
55.27336921278121,-21.127714429170467,255.0
55.27396067001775,-21.128520765537836,255.0
55.274520069770496,-21.129347856212718,255.0
55.27501368213647,-21.13021753824206,255.0
55.27550729450245,-21.1310872202714,255.0
55.27600090686842,-21.13195690230074,255.0
55.27649451923439,-21.13282658433008,255.0
55.27698813160036,-21.133696266359422,255.0
55.27702940643414,-21.134685369443243,255.0
55.27702940643414,-21.13568536944324,255.0
55.27702940643414,-21.136685369443242,255.0
55.27702361746678,-21.137684957759085,255.0
55.27688210255964,-21.13867489388382,255.0
55.2767405876525,-21.139664830008556,255.0
55.276599072745356,-21.14065476613329,255.0
55.276457557838214,-21.141644702258027,255.0
55.27608239008561,-21.14256583860836,255.0
55.27566485719157,-21.14347450041695,255.0
55.25595769705036,-21.106360951999175,252.5
55.256947553794944,-21.106503021085224,252.5
55.25793741053952,-21.106645090171277,252.5
55.2589272672841,-21.106787159257326,252.5
55.259893748221316,-21.106981010885292,252.5
55.26065502191666,-21.107629441576098,252.5
55.261416295612,-21.108277872266907,252.5
55.26217756930734,-21.108926302957716,252.5
55.262938843002686,-21.10957473364852,252.5
55.263700116698026,-21.11022316433933,252.5
55.264461390393365,-21.110871595030137,252.5
55.265222664088704,-21.111520025720946,252.5
55.26598393778405,-21.112168456411755,252.5
55.26674679159588,-21.112814997517763,252.5
55.26751971370022,-21.113449498440232,252.5
55.26829263580456,-21.114083999362705,252.5
55.2690655579089,-21.11471850028518,252.5
55.26983848001325,-21.115353001207648,252.5
55.270611402117595,-21.11598750213012,252.5
55.271384324221934,-21.116622003052594,252.5
